index,Date,Open,High,Low,Close,Adj Close,Volume,Stock
134,2019-07-19,1207.5,1210.349976,1183.5,1187.819946,1185.182251,4469614.0,HDFCBANK
135,2019-07-22,1172.5,1174.930054,1140.619995,1148.619995,1146.069336,11085648.0,HDFCBANK
136,2019-07-23,1147.25,1147.25,1121.030029,1131.75,1129.236816,13901432.0,HDFCBANK
137,2019-07-24,1128.380005,1146.5,1125.5,1140.449951,1137.91748,8681870.0,HDFCBANK
138,2019-07-25,1142.5,1157.719971,1140.119995,1143.030029,1140.491821,9731004.0,HDFCBANK
139,2019-07-26,1139.099976,1146.819946,1136.430054,1138.650024,1136.12146,6414914.0,HDFCBANK
140,2019-07-29,1136.780029,1136.780029,1111.530029,1122.150024,1119.658203,4988246.0,HDFCBANK
141,2019-07-30,1127.5,1135.599976,1119.949951,1126.119995,1123.619263,5197068.0,HDFCBANK
142,2019-07-31,1120.0,1133.5,1117.119995,1125.819946,1123.319946,6945920.0,HDFCBANK
143,2019-08-01,1114.550049,1120.0,1098.5,1110.900024,1110.900024,9120838.0,HDFCBANK
144,2019-08-02,1105.5,1112.0,1091.0,1107.180054,1107.180054,13912768.0,HDFCBANK
145,2019-08-05,1098.530029,1100.0,1081.25,1089.619995,1089.619995,9911220.0,HDFCBANK
146,2019-08-06,1083.5,1105.119995,1083.5,1094.550049,1094.550049,12445470.0,HDFCBANK
147,2019-08-07,1095.0,1101.0,1082.5,1092.0,1092.0,9375068.0,HDFCBANK
148,2019-08-08,1099.0,1121.5,1091.5,1116.569946,1116.569946,9855800.0,HDFCBANK
149,2019-08-09,1123.5,1144.5,1119.900024,1141.0,1141.0,15218056.0,HDFCBANK
150,2019-08-13,1136.650024,1136.650024,1101.300049,1110.180054,1110.180054,7720034.0,HDFCBANK
151,2019-08-14,1117.699951,1117.699951,1101.530029,1114.719971,1114.719971,7127026.0,HDFCBANK
152,2019-08-16,1107.0,1116.5,1102.050049,1113.849976,1113.849976,7623780.0,HDFCBANK
153,2019-08-19,1119.25,1121.0,1100.849976,1103.430054,1103.430054,4249100.0,HDFCBANK
154,2019-08-20,1104.619995,1113.900024,1103.430054,1110.300049,1110.300049,5135296.0,HDFCBANK
155,2019-08-21,1112.449951,1120.599976,1107.099976,1112.930054,1112.930054,5236356.0,HDFCBANK
156,2019-08-22,1110.430054,1110.430054,1083.530029,1087.050049,1087.050049,6996022.0,HDFCBANK
157,2019-08-23,1080.5,1088.5,1069.800049,1081.349976,1081.349976,10049808.0,HDFCBANK
158,2019-08-26,1097.449951,1133.069946,1083.5,1128.069946,1128.069946,12640122.0,HDFCBANK
159,2019-08-27,1128.0,1136.449951,1120.050049,1129.969971,1129.969971,10330416.0,HDFCBANK
160,2019-08-28,1125.0,1128.680054,1113.180054,1123.75,1123.75,6831294.0,HDFCBANK
161,2019-08-29,1123.0,1126.849976,1110.150024,1113.469971,1113.469971,7391858.0,HDFCBANK
162,2019-08-30,1116.75,1130.0,1111.0,1113.969971,1113.969971,9616660.0,HDFCBANK
163,2019-09-03,1110.0,1110.5,1098.069946,1105.469971,1105.469971,5714338.0,HDFCBANK
164,2019-09-04,1103.5,1137.0,1099.5,1123.880005,1123.880005,7530352.0,HDFCBANK
165,2019-09-05,1124.5,1136.199951,1112.5,1117.569946,1117.569946,8648126.0,HDFCBANK
166,2019-09-06,1114.0,1128.300049,1110.650024,1122.949951,1122.949951,6435002.0,HDFCBANK
167,2019-09-09,1123.0,1130.449951,1108.050049,1124.800049,1124.800049,5321702.0,HDFCBANK
168,2019-09-11,1137.0,1137.0,1120.569946,1125.650024,1125.650024,7604558.0,HDFCBANK
169,2019-09-12,1125.349976,1144.400024,1124.069946,1135.430054,1135.430054,9066150.0,HDFCBANK
170,2019-09-13,1125.5,1133.719971,1119.0,1128.719971,1128.719971,7685670.0,HDFCBANK
171,2019-09-16,1125.949951,1131.319946,1120.5,1122.069946,1122.069946,5515092.0,HDFCBANK
172,2019-09-17,1123.949951,1124.25,1099.050049,1105.680054,1105.680054,5328278.0,HDFCBANK
173,2019-09-18,1108.650024,1112.069946,1090.0,1093.880005,1093.880005,6479942.0,HDFCBANK
174,2019-09-19,1099.900024,1107.050049,1084.0,1101.050049,1101.050049,5311655.0,HDFCBANK
175,2019-09-20,1108.0,1209.900024,1105.400024,1199.599976,1199.599976,23075017.0,HDFCBANK
176,2019-09-23,1259.550049,1282.699951,1229.0,1257.25,1257.25,20960205.0,HDFCBANK
177,2019-09-24,1250.0,1261.949951,1227.550049,1253.800049,1253.800049,11689524.0,HDFCBANK
178,2019-09-25,1249.900024,1249.900024,1230.099976,1239.699951,1239.699951,7804488.0,HDFCBANK
179,2019-09-26,1239.800049,1275.0,1236.349976,1242.5,1242.5,15335780.0,HDFCBANK
180,2019-09-27,1248.25,1253.5,1237.599976,1244.199951,1244.199951,7436585.0,HDFCBANK
181,2019-09-30,1228.800049,1240.0,1216.5,1227.449951,1227.449951,9109229.0,HDFCBANK
182,2019-10-01,1231.5,1255.0,1221.099976,1248.800049,1248.800049,9384176.0,HDFCBANK
183,2019-10-03,1239.949951,1243.800049,1216.349976,1223.550049,1223.550049,8149438.0,HDFCBANK
184,2019-10-04,1236.650024,1239.599976,1185.300049,1189.699951,1189.699951,9201816.0,HDFCBANK
185,2019-10-07,1201.199951,1219.849976,1181.150024,1186.900024,1186.900024,11256610.0,HDFCBANK
186,2019-10-09,1197.099976,1229.900024,1190.0,1228.150024,1228.150024,8713635.0,HDFCBANK
187,2019-10-10,1221.800049,1225.949951,1197.199951,1200.550049,1200.550049,5778429.0,HDFCBANK
188,2019-10-11,1213.400024,1224.0,1188.949951,1198.800049,1198.800049,8593159.0,HDFCBANK
189,2019-10-14,1209.0,1219.900024,1197.400024,1204.400024,1204.400024,6133901.0,HDFCBANK
190,2019-10-15,1207.0,1225.0,1206.849976,1223.050049,1223.050049,4200187.0,HDFCBANK
191,2019-10-16,1231.650024,1235.0,1210.099976,1221.099976,1221.099976,5293408.0,HDFCBANK
192,2019-10-17,1227.5,1229.849976,1213.099976,1220.0,1220.0,6121807.0,HDFCBANK
193,2019-10-18,1225.449951,1233.849976,1220.349976,1229.0,1229.0,5616903.0,HDFCBANK
194,2019-10-22,1257.0,1257.0,1232.599976,1239.300049,1239.300049,10003114.0,HDFCBANK
195,2019-10-23,1246.849976,1249.75,1233.0,1241.599976,1241.599976,5095107.0,HDFCBANK
196,2019-10-24,1248.0,1254.150024,1226.349976,1236.099976,1236.099976,6553747.0,HDFCBANK
197,2019-10-25,1240.0,1246.849976,1220.0,1229.0,1229.0,6496771.0,HDFCBANK
198,2019-10-27,,,,,,,HDFCBANK
199,2019-10-29,1238.0,1257.349976,1237.699951,1242.5,1242.5,7116284.0,HDFCBANK
200,2019-10-30,1246.900024,1262.699951,1243.0,1248.349976,1248.349976,6005683.0,HDFCBANK
201,2019-10-31,1257.699951,1263.900024,1227.099976,1230.349976,1230.349976,6608853.0,HDFCBANK
202,2019-11-01,1239.0,1243.75,1227.599976,1240.050049,1240.050049,5756130.0,HDFCBANK
203,2019-11-04,1246.449951,1250.0,1229.050049,1236.849976,1236.849976,4967588.0,HDFCBANK
204,2019-11-05,1241.0,1244.800049,1229.050049,1239.5,1239.5,6183905.0,HDFCBANK
205,2019-11-06,1242.449951,1259.0,1228.050049,1256.650024,1256.650024,6065168.0,HDFCBANK
206,2019-11-07,1261.0,1269.699951,1250.0,1263.699951,1263.699951,8481517.0,HDFCBANK
207,2019-11-08,1259.0,1267.0,1251.449951,1255.599976,1255.599976,6625748.0,HDFCBANK
208,2019-11-11,1252.550049,1268.5,1250.5,1264.75,1264.75,7143305.0,HDFCBANK
209,2019-11-13,1261.949951,1270.0,1253.599976,1257.550049,1257.550049,4646748.0,HDFCBANK
210,2019-11-14,1263.800049,1277.0,1257.199951,1273.900024,1273.900024,5527609.0,HDFCBANK
211,2019-11-15,1283.849976,1285.0,1271.099976,1277.900024,1277.900024,4639506.0,HDFCBANK
212,2019-11-18,1277.0,1279.449951,1258.699951,1262.050049,1262.050049,4565146.0,HDFCBANK
213,2019-11-19,1265.300049,1275.0,1261.099976,1271.900024,1271.900024,5285289.0,HDFCBANK
214,2019-11-20,1273.0,1282.949951,1267.0,1273.349976,1273.349976,5527129.0,HDFCBANK
215,2019-11-21,1270.25,1287.0,1268.349976,1283.349976,1283.349976,6009763.0,HDFCBANK
216,2019-11-22,1283.650024,1283.650024,1262.0,1264.75,1264.75,3844005.0,HDFCBANK
217,2019-11-25,1264.150024,1279.5,1264.150024,1271.099976,1271.099976,3946778.0,HDFCBANK
218,2019-11-26,1278.449951,1279.75,1266.949951,1275.050049,1275.050049,4358001.0,HDFCBANK
219,2019-11-27,1276.0,1285.75,1271.199951,1278.400024,1278.400024,4790333.0,HDFCBANK
220,2019-11-28,1280.199951,1283.050049,1262.0,1265.300049,1265.300049,6183020.0,HDFCBANK
221,2019-11-29,1267.699951,1279.900024,1252.0,1274.949951,1274.949951,7783813.0,HDFCBANK
222,2019-12-02,1273.949951,1273.949951,1258.599976,1265.75,1265.75,4473102.0,HDFCBANK
223,2019-12-03,1268.199951,1269.0,1253.800049,1255.400024,1255.400024,3495953.0,HDFCBANK
224,2019-12-04,1252.5,1256.900024,1234.199951,1251.650024,1251.650024,5697807.0,HDFCBANK
225,2019-12-05,1255.599976,1258.75,1240.75,1245.599976,1245.599976,6386247.0,HDFCBANK
226,2019-12-06,1248.949951,1260.0,1238.199951,1246.050049,1246.050049,6887325.0,HDFCBANK
227,2019-12-09,1249.5,1249.849976,1237.550049,1242.949951,1242.949951,4132675.0,HDFCBANK
228,2019-12-10,1251.0,1253.650024,1245.099976,1249.5,1249.5,4894450.0,HDFCBANK
229,2019-12-11,1250.099976,1254.0,1242.5,1248.75,1248.75,5527321.0,HDFCBANK
230,2019-12-12,1253.0,1269.449951,1253.0,1263.599976,1263.599976,6456574.0,HDFCBANK
231,2019-12-13,1265.0,1272.349976,1259.25,1263.849976,1263.849976,5887593.0,HDFCBANK
232,2019-12-16,1269.25,1270.0,1248.199951,1257.349976,1257.349976,5663788.0,HDFCBANK
233,2019-12-17,1260.0,1274.800049,1255.349976,1271.099976,1271.099976,6213677.0,HDFCBANK
234,2019-12-18,1283.0,1299.0,1273.650024,1292.349976,1292.349976,8723586.0,HDFCBANK
235,2019-12-19,1305.0,1305.5,1286.099976,1288.800049,1288.800049,6509188.0,HDFCBANK
236,2019-12-20,1288.75,1299.599976,1280.050049,1296.699951,1296.699951,7513022.0,HDFCBANK
237,2019-12-23,1299.0,1304.0,1288.800049,1302.400024,1302.400024,5097891.0,HDFCBANK
238,2019-12-24,1298.599976,1301.099976,1286.949951,1289.150024,1289.150024,3589604.0,HDFCBANK
239,2019-12-26,1289.699951,1291.849976,1264.650024,1270.449951,1270.449951,7474879.0,HDFCBANK
240,2019-12-27,1272.0,1279.0,1270.0,1275.0,1275.0,3546496.0,HDFCBANK
241,2019-12-30,1282.0,1288.75,1274.050049,1282.150024,1282.150024,4667095.0,HDFCBANK
242,2019-12-31,1281.949951,1281.949951,1268.650024,1272.099976,1272.099976,4178528.0,HDFCBANK
0,2019-01-01,3089.0,3135.0,3073.300049,3127.600098,2909.832764,344239.0,HEROMOTOCO
1,2019-01-02,3115.0,3117.300049,3023.800049,3046.550049,2834.42627,597712.0,HEROMOTOCO
2,2019-01-03,3032.0,3078.0,3006.300049,3014.649902,2804.747314,368413.0,HEROMOTOCO
3,2019-01-04,3030.0,3045.0,2972.050049,2987.850098,2779.813232,405667.0,HEROMOTOCO
4,2019-01-07,3020.0,3023.0,2952.0,2957.949951,2751.9951170000004,361881.0,HEROMOTOCO
5,2019-01-08,2974.0,2994.5,2930.25,2970.300049,2763.485352,354130.0,HEROMOTOCO
6,2019-01-09,2985.100098,2985.100098,2907.0,2937.449951,2732.922607,388001.0,HEROMOTOCO
7,2019-01-10,2932.0,2949.949951,2912.550049,2919.5,2716.222412,452293.0,HEROMOTOCO
8,2019-01-11,2923.0,2940.949951,2885.0,2899.25,2697.382568,258996.0,HEROMOTOCO
9,2019-01-14,2901.0,2910.300049,2856.050049,2867.0,2667.37793,267722.0,HEROMOTOCO
10,2019-01-15,2879.699951,2918.350098,2867.350098,2910.949951,2708.267578,371767.0,HEROMOTOCO
11,2019-01-16,2909.0,2914.949951,2870.300049,2879.850098,2679.333252,261721.0,HEROMOTOCO
12,2019-01-17,2878.5,2936.899902,2864.0,2903.600098,2701.4296879999997,515341.0,HEROMOTOCO
13,2019-01-18,2916.399902,2929.949951,2863.0,2898.75,2696.9169920000004,389524.0,HEROMOTOCO
14,2019-01-21,2901.0,2909.850098,2780.0,2794.25,2599.693115,628463.0,HEROMOTOCO
15,2019-01-22,2795.0,2835.0,2742.5,2824.899902,2628.208984,842837.0,HEROMOTOCO
16,2019-01-23,2832.0,2851.449951,2785.100098,2795.949951,2601.274902,326454.0,HEROMOTOCO
17,2019-01-24,2795.0,2828.0,2780.050049,2790.199951,2595.925293,240737.0,HEROMOTOCO
18,2019-01-25,2755.0,2788.75,2652.699951,2670.149902,2484.2338870000003,775065.0,HEROMOTOCO
19,2019-01-28,2680.0,2685.0,2586.75,2598.600098,2417.665771,576248.0,HEROMOTOCO
20,2019-01-29,2601.050049,2656.850098,2574.300049,2633.300049,2449.949707,666747.0,HEROMOTOCO
21,2019-01-30,2627.0,2650.0,2591.600098,2611.0,2429.202393,696557.0,HEROMOTOCO
22,2019-01-31,2612.100098,2634.699951,2561.0,2613.949951,2431.947021,1901346.0,HEROMOTOCO
23,2019-02-01,2629.449951,2839.350098,2625.0,2807.25,2611.788086,3296513.0,HEROMOTOCO
24,2019-02-04,2800.0,2844.949951,2718.199951,2780.149902,2586.574951,991486.0,HEROMOTOCO
25,2019-02-05,2804.0,2873.350098,2800.0,2854.550049,2655.794678,767865.0,HEROMOTOCO
26,2019-02-06,2870.0,2892.0,2850.0,2880.050049,2679.519287,445829.0,HEROMOTOCO
27,2019-02-07,2885.0,2949.149902,2885.0,2939.050049,2734.4111329999996,546196.0,HEROMOTOCO
28,2019-02-08,2915.0,2960.0,2912.649902,2938.850098,2734.225342,544587.0,HEROMOTOCO
29,2019-02-11,2915.0,2915.949951,2804.550049,2889.050049,2739.155518,478111.0,HEROMOTOCO
30,2019-02-12,2896.850098,2896.850098,2785.0,2799.550049,2654.298828,627923.0,HEROMOTOCO
31,2019-02-14,2755.199951,2891.649902,2725.100098,2776.199951,2632.160156,661406.0,HEROMOTOCO
32,2019-02-15,2785.399902,2785.399902,2678.0,2696.449951,2556.548096,700634.0,HEROMOTOCO
33,2019-02-18,2690.0,2704.899902,2660.449951,2683.550049,2544.3173829999996,433854.0,HEROMOTOCO
34,2019-02-19,2687.0,2713.199951,2628.899902,2636.850098,2500.040527,684524.0,HEROMOTOCO
35,2019-02-20,2646.050049,2661.75,2606.600098,2623.75,2487.619873,605830.0,HEROMOTOCO
36,2019-02-21,2632.0,2657.0,2581.5,2641.25,2504.212158,736959.0,HEROMOTOCO
37,2019-02-22,2652.899902,2697.899902,2620.0,2679.850098,2540.80957,720407.0,HEROMOTOCO
38,2019-02-25,2690.0,2723.600098,2690.0,2712.5,2571.7651370000003,443819.0,HEROMOTOCO
39,2019-02-26,2706.550049,2713.0,2614.0,2689.050049,2549.531982,751767.0,HEROMOTOCO
40,2019-02-27,2695.0,2743.0,2661.0,2678.550049,2539.576904,581837.0,HEROMOTOCO
41,2019-02-28,2700.100098,2707.600098,2620.0,2628.100098,2491.744385,870312.0,HEROMOTOCO
42,2019-03-01,2649.899902,2690.600098,2640.050049,2675.600098,2536.779785,918224.0,HEROMOTOCO
43,2019-03-05,2669.949951,2822.0,2652.050049,2795.649902,2650.6010739999997,1107587.0,HEROMOTOCO
44,2019-03-06,2795.0,2815.0,2742.0,2765.850098,2622.347412,631138.0,HEROMOTOCO
45,2019-03-07,2770.0,2779.0,2721.0,2730.100098,2588.452148,394045.0,HEROMOTOCO
46,2019-03-08,2731.0,2758.449951,2699.949951,2740.350098,2598.17041,674840.0,HEROMOTOCO
47,2019-03-11,2745.0,2828.399902,2745.0,2814.75,2668.709961,857601.0,HEROMOTOCO
48,2019-03-12,2840.0,2849.399902,2790.100098,2808.449951,2662.737061,840207.0,HEROMOTOCO
49,2019-03-13,2814.0,2828.0,2790.600098,2803.649902,2658.186035,380361.0,HEROMOTOCO
50,2019-03-14,2813.0,2818.0,2744.100098,2751.699951,2608.931396,497697.0,HEROMOTOCO
51,2019-03-15,2771.0,2771.0,2717.100098,2735.850098,2593.904053,916870.0,HEROMOTOCO
52,2019-03-18,2745.0,2763.149902,2662.0,2669.5,2530.996582,830642.0,HEROMOTOCO
53,2019-03-19,2659.0,2659.0,2601.0,2614.050049,2478.42334,978189.0,HEROMOTOCO
54,2019-03-20,2614.050049,2645.0,2593.050049,2609.149902,2473.777588,877100.0,HEROMOTOCO
55,2019-03-22,2624.449951,2637.949951,2594.050049,2603.300049,2468.230957,566228.0,HEROMOTOCO
56,2019-03-25,2594.0,2608.800049,2537.050049,2575.699951,2442.0627440000003,854446.0,HEROMOTOCO
57,2019-03-26,2586.0,2604.699951,2546.800049,2574.449951,2440.87793,555742.0,HEROMOTOCO
58,2019-03-27,2593.800049,2594.0,2535.0,2543.199951,2411.249268,760530.0,HEROMOTOCO
59,2019-03-28,2550.0,2558.0,2515.0,2525.75,2394.70459,1147361.0,HEROMOTOCO
60,2019-04-01,2573.0,2593.399902,2545.0,2558.5,2425.755371,832495.0,HEROMOTOCO
61,2019-04-02,2550.399902,2599.0,2545.0,2569.949951,2436.611328,1063757.0,HEROMOTOCO
62,2019-04-03,2586.949951,2594.0,2567.0,2580.449951,2446.566406,1427316.0,HEROMOTOCO
63,2019-04-04,2599.949951,2648.699951,2595.0,2637.199951,2500.372314,2007440.0,HEROMOTOCO
64,2019-04-05,2652.0,2664.0,2605.100098,2618.399902,2482.547607,722753.0,HEROMOTOCO
65,2019-04-08,2628.0,2643.949951,2581.0,2586.850098,2452.634521,723035.0,HEROMOTOCO
66,2019-04-09,2590.0,2631.949951,2568.800049,2623.649902,2487.524902,769508.0,HEROMOTOCO
67,2019-04-10,2619.0,2619.0,2586.800049,2594.399902,2459.792725,672025.0,HEROMOTOCO
68,2019-04-11,2600.0,2612.0,2589.649902,2601.100098,2466.14502,608414.0,HEROMOTOCO
69,2019-04-12,2597.0,2644.800049,2591.149902,2639.899902,2502.931885,925046.0,HEROMOTOCO
70,2019-04-15,2653.0,2710.899902,2646.050049,2700.699951,2560.5776370000003,958245.0,HEROMOTOCO
71,2019-04-16,2723.75,2749.899902,2715.0,2739.649902,2597.506348,741047.0,HEROMOTOCO
72,2019-04-18,2742.899902,2759.899902,2732.550049,2741.550049,2599.30835,563893.0,HEROMOTOCO
73,2019-04-22,2741.550049,2749.949951,2685.0,2689.5,2549.95874,453998.0,HEROMOTOCO
74,2019-04-23,2689.0,2727.350098,2615.0,2638.050049,2501.178223,395502.0,HEROMOTOCO
75,2019-04-24,2650.0,2661.600098,2582.149902,2611.899902,2476.384766,940782.0,HEROMOTOCO
76,2019-04-25,2618.0,2638.0,2597.649902,2612.25,2476.716553,690718.0,HEROMOTOCO
77,2019-04-26,2610.0,2616.75,2573.699951,2604.0,2468.894775,727578.0,HEROMOTOCO
78,2019-04-30,2573.0,2574.0,2477.0,2511.850098,2381.525879,1634120.0,HEROMOTOCO
79,2019-05-02,2510.0,2569.399902,2492.5,2551.699951,2419.308105,937946.0,HEROMOTOCO
80,2019-05-03,2550.0,2587.0,2537.399902,2565.399902,2432.2973629999997,674666.0,HEROMOTOCO
81,2019-05-06,2540.0,2563.0,2525.100098,2531.300049,2399.966797,463670.0,HEROMOTOCO
82,2019-05-07,2567.899902,2568.0,2521.5,2527.350098,2396.221924,347427.0,HEROMOTOCO
83,2019-05-08,2525.800049,2540.850098,2481.600098,2499.699951,2370.006104,406025.0,HEROMOTOCO
84,2019-05-09,2499.0,2555.0,2490.600098,2537.75,2406.082031,585480.0,HEROMOTOCO
85,2019-05-10,2535.0,2560.0,2500.050049,2507.300049,2377.21167,332771.0,HEROMOTOCO
86,2019-05-13,2507.300049,2537.5,2500.0,2510.75,2380.48291,313902.0,HEROMOTOCO
87,2019-05-14,2508.0,2534.800049,2475.0,2509.75,2379.534668,396304.0,HEROMOTOCO
88,2019-05-15,2525.0,2538.600098,2483.0,2493.399902,2364.032715,438740.0,HEROMOTOCO
89,2019-05-16,2495.0,2561.0,2488.0,2520.300049,2389.537354,283127.0,HEROMOTOCO
90,2019-05-17,2523.0,2637.0,2521.800049,2622.550049,2486.482422,962165.0,HEROMOTOCO
91,2019-05-20,2690.0,2742.0,2633.550049,2713.449951,2572.666016,722330.0,HEROMOTOCO
92,2019-05-21,2725.0,2726.949951,2648.0,2657.199951,2519.334473,445944.0,HEROMOTOCO
93,2019-05-22,2657.399902,2714.699951,2638.0,2699.649902,2559.581787,463923.0,HEROMOTOCO
94,2019-05-23,2740.0,2800.149902,2707.899902,2743.5,2601.156982,1177415.0,HEROMOTOCO
95,2019-05-24,2753.0,2845.0,2750.0,2828.449951,2681.699219,756746.0,HEROMOTOCO
96,2019-05-27,2840.0,2850.0,2800.350098,2821.199951,2674.825439,422121.0,HEROMOTOCO
97,2019-05-28,2828.0,2828.0,2735.0,2743.100098,2600.777832,842709.0,HEROMOTOCO
98,2019-05-29,2757.949951,2757.949951,2702.800049,2725.5,2584.09082,528550.0,HEROMOTOCO
99,2019-05-30,2730.0,2743.949951,2701.199951,2715.199951,2574.324951,406544.0,HEROMOTOCO
100,2019-05-31,2737.699951,2763.149902,2665.0,2680.25,2541.188477,683661.0,HEROMOTOCO
101,2019-06-03,2712.0,2859.149902,2712.0,2840.25,2692.886963,1911409.0,HEROMOTOCO
102,2019-06-04,2833.0,2835.0,2745.0,2752.699951,2609.879639,1051402.0,HEROMOTOCO
103,2019-06-06,2765.0,2796.0,2716.100098,2788.75,2644.059082,1231094.0,HEROMOTOCO
104,2019-06-07,2790.0,2812.0,2731.899902,2762.800049,2619.455566,841021.0,HEROMOTOCO
105,2019-06-10,2794.0,2794.0,2717.199951,2745.0,2602.579102,493407.0,HEROMOTOCO
106,2019-06-11,2760.0,2793.0,2745.300049,2776.149902,2632.112793,465376.0,HEROMOTOCO
107,2019-06-12,2767.0,2769.899902,2720.050049,2728.050049,2586.508545,521559.0,HEROMOTOCO
108,2019-06-13,2730.0,2772.0,2685.350098,2705.100098,2564.749268,480205.0,HEROMOTOCO
109,2019-06-14,2700.0,2719.5,2660.100098,2670.300049,2531.7548829999996,320455.0,HEROMOTOCO
110,2019-06-17,2665.0,2684.199951,2636.0,2648.25,2510.849121,484673.0,HEROMOTOCO
111,2019-06-18,2650.050049,2683.0,2635.0,2667.800049,2529.384521,469539.0,HEROMOTOCO
112,2019-06-19,2680.0,2680.0,2572.550049,2606.149902,2470.932861,552137.0,HEROMOTOCO
113,2019-06-20,2610.0,2669.699951,2600.0,2665.699951,2527.393311,692167.0,HEROMOTOCO
114,2019-06-21,2659.949951,2699.0,2592.899902,2606.0,2470.791016,903440.0,HEROMOTOCO
115,2019-06-24,2606.0,2606.0,2540.699951,2586.25,2452.06543,725058.0,HEROMOTOCO
116,2019-06-25,2571.0,2603.5,2550.0,2584.649902,2450.548828,412936.0,HEROMOTOCO
117,2019-06-26,2577.0,2603.949951,2557.800049,2573.600098,2440.072021,470716.0,HEROMOTOCO
118,2019-06-27,2585.0,2617.800049,2571.050049,2598.399902,2463.585205,1174382.0,HEROMOTOCO
119,2019-06-28,2598.550049,2600.600098,2572.050049,2581.5,2447.5622559999997,265726.0,HEROMOTOCO
120,2019-07-01,2596.0,2639.5,2590.0,2616.5,2480.746338,728762.0,HEROMOTOCO
121,2019-07-02,2596.5,2618.800049,2571.050049,2597.050049,2462.30542,532893.0,HEROMOTOCO
122,2019-07-03,2601.0,2613.800049,2582.399902,2587.5,2453.250977,419366.0,HEROMOTOCO
123,2019-07-04,2590.25,2618.0,2585.0,2606.149902,2470.932861,446710.0,HEROMOTOCO
124,2019-07-05,2618.0,2620.0,2500.0,2512.300049,2381.952393,501715.0,HEROMOTOCO
125,2019-07-08,2499.0,2499.0,2360.0,2380.149902,2256.658691,1256185.0,HEROMOTOCO
126,2019-07-09,2380.0,2458.5,2373.600098,2444.100098,2317.291016,763513.0,HEROMOTOCO
127,2019-07-10,2450.0,2459.0,2392.0,2400.0,2275.47876,458641.0,HEROMOTOCO
128,2019-07-11,2428.0,2520.0,2385.25,2507.800049,2377.686035,1163266.0,HEROMOTOCO
129,2019-07-12,2502.0,2584.399902,2472.399902,2569.800049,2436.4689940000003,1397898.0,HEROMOTOCO
130,2019-07-15,2552.0,2579.899902,2514.199951,2545.550049,2413.477539,769562.0,HEROMOTOCO
131,2019-07-16,2515.0,2569.449951,2487.149902,2544.350098,2443.05127,632082.0,HEROMOTOCO
132,2019-07-17,2521.0,2556.600098,2505.050049,2522.949951,2453.358643,497857.0,HEROMOTOCO
133,2019-07-18,2519.899902,2555.0,2466.649902,2479.449951,2411.058594,977841.0,HEROMOTOCO
134,2019-07-19,2480.050049,2507.350098,2378.949951,2387.399902,2321.547607,1059276.0,HEROMOTOCO
135,2019-07-22,2387.399902,2454.0,2360.649902,2403.699951,2337.3979489999997,1136002.0,HEROMOTOCO
136,2019-07-23,2415.550049,2480.0,2401.699951,2469.300049,2401.188721,812373.0,HEROMOTOCO
137,2019-07-24,2452.550049,2492.649902,2396.300049,2403.399902,2337.106201,619043.0,HEROMOTOCO
138,2019-07-25,2416.0,2448.0,2380.100098,2386.5,2320.6723629999997,812832.0,HEROMOTOCO
139,2019-07-26,2397.800049,2487.550049,2366.5,2467.300049,2399.243652,1085566.0,HEROMOTOCO
140,2019-07-29,2430.100098,2451.0,2331.050049,2404.550049,2338.224609,936006.0,HEROMOTOCO
141,2019-07-30,2408.0,2424.649902,2245.300049,2258.800049,2196.494873,1582385.0,HEROMOTOCO
142,2019-07-31,2270.0,2369.899902,2225.600098,2356.100098,2291.111084,2930738.0,HEROMOTOCO
143,2019-08-01,2335.0,2381.0,2301.399902,2368.550049,2303.217529,968967.0,HEROMOTOCO
144,2019-08-02,2337.0,2430.0,2288.550049,2401.949951,2335.696289,2090929.0,HEROMOTOCO
145,2019-08-05,2389.949951,2435.0,2346.0,2399.25,2333.0708010000003,1093274.0,HEROMOTOCO
146,2019-08-06,2399.25,2484.0,2380.050049,2468.550049,2400.459229,1169931.0,HEROMOTOCO
147,2019-08-07,2475.0,2528.800049,2468.600098,2505.25,2436.146973,1079213.0,HEROMOTOCO
148,2019-08-08,2500.5,2629.0,2495.0,2587.899902,2516.51709,1692331.0,HEROMOTOCO
149,2019-08-09,2613.850098,2641.899902,2600.0,2622.25,2549.919678,1091395.0,HEROMOTOCO
150,2019-08-13,2615.600098,2651.050049,2546.850098,2566.800049,2495.999268,1179168.0,HEROMOTOCO
151,2019-08-14,2588.949951,2647.699951,2580.0,2634.149902,2561.491455,998006.0,HEROMOTOCO
152,2019-08-16,2561.550049,2680.0,2547.050049,2669.0,2595.380127,1373556.0,HEROMOTOCO
153,2019-08-19,2672.0,2699.949951,2616.199951,2631.5,2558.9145510000003,1215957.0,HEROMOTOCO
154,2019-08-20,2655.0,2677.800049,2631.600098,2669.25,2595.623291,1017915.0,HEROMOTOCO
155,2019-08-21,2663.800049,2722.0,2663.550049,2714.25,2639.38208,1398096.0,HEROMOTOCO
156,2019-08-22,2713.0,2714.25,2606.0,2626.25,2553.809326,1102826.0,HEROMOTOCO
157,2019-08-23,2625.0,2670.0,2612.600098,2640.199951,2567.3745120000003,1202938.0,HEROMOTOCO
158,2019-08-26,2695.0,2695.0,2557.350098,2590.949951,2519.48291,1195915.0,HEROMOTOCO
